trade_id,ticker,strategy,direction,entry_time,entry_price,shares,exit_time,exit_price,exit_reason,stop,target,hmm_state,gross_pnl,net_pnl,total_costs,limiting_factor
905abee4,AAPL,TREND_FOLLOW,LONG,2017-07-11 14:00:00,36.4487,288,2017-07-17 09:30:00,37.205,MAX_HOLD,35.91,37.53,Normal,217.81439999999884,213.06413599999885,4.750264,KELLY_CRITERION
16339922,AMZN,TREND_FOLLOW,LONG,2017-07-11 14:00:00,49.666,211,2017-07-17 09:30:00,50.2345,MAX_HOLD,48.81,51.37,Normal,119.95350000000005,115.50518217500004,4.448317825,KELLY_CRITERION
c00ff54f,NFLX,TREND_FOLLOW,LONG,2017-07-11 14:00:00,15.4397,680,2017-07-17 09:30:00,16.291,MAX_HOLD,15.05,16.21,Normal,578.8840000000001,574.0067420000001,4.877258,KELLY_CRITERION
dbacfbfe,TXN,TREND_FOLLOW,SHORT,2017-08-10 14:00:00,81.0,129,2017-08-15 09:30:00,82.07,MAX_HOLD,82.44,78.13,Normal,-138.02999999999912,-142.5032588249991,4.473258825,KELLY_CRITERION
93ffd7a3,CRM,TREND_FOLLOW,SHORT,2017-08-10 14:00:00,88.42,118,2017-08-14 09:35:00,89.77,STOP_HIT,89.77,85.71,Normal,-159.29999999999933,-163.73481464999932,4.434814649999999,KELLY_CRITERION
555304ff,NFLX,TREND_FOLLOW,LONG,2017-08-10 14:00:00,16.979,618,2017-08-15 09:30:00,17.153,MAX_HOLD,16.51,17.91,Normal,107.53199999999968,102.82180609999969,4.7101939,KELLY_CRITERION
26b8f791,EBAY,TREND_FOLLOW,LONG,2017-08-17 14:00:00,35.01,299,2017-08-21 10:20:00,34.45,STOP_HIT,34.45,36.13,Normal,-167.43999999999855,-172.04519249999854,4.6051925,KELLY_CRITERION
4226792c,MMM,TREND_FOLLOW,LONG,2017-08-17 14:50:00,172.5167,60,2017-08-18 10:00:00,170.78,STOP_HIT,170.78,175.99,Normal,-104.20199999999909,-108.13837999999909,3.9363799999999998,KELLY_CRITERION
5f6ef9c9,AMAT,ORB,SHORT,2017-08-18 09:55:00,44.2001,382,2017-08-18 15:55:00,44.3,EOD,45.25,42.1,Normal,-38.161799999999275,-45.62457149999928,7.4627715,KELLY_CRITERION
e3410b1a,MSFT,TREND_FOLLOW,LONG,2017-08-24 14:00:00,72.6301,144,2017-08-29 09:30:00,72.25,MAX_HOLD,71.64,74.61,Normal,-54.73439999999982,-58.879799999999825,4.1453999999999995,KELLY_CRITERION
c27945b9,VRTX,TREND_FOLLOW,LONG,2017-08-24 14:00:00,153.72,68,2017-08-29 09:30:00,151.86,MAX_HOLD,150.07,161.01,Normal,-126.479999999999,-130.444267999999,3.9642680000000006,KELLY_CRITERION
e2d517b5,V,TREND_FOLLOW,SHORT,2017-08-25 14:00:00,103.42,101,2017-08-30 09:30:00,103.7,MAX_HOLD,104.52,101.22,Normal,-28.280000000000115,-32.60701675000011,4.327016749999999,KELLY_CRITERION
ba272a0e,AMGN,ORB,LONG,2017-09-11 09:55:00,184.1,91,2017-09-11 15:55:00,186.53,EOD,182.54,187.22,Normal,221.13000000000062,214.83901950000063,6.2909805,KELLY_CRITERION
31a56657,MA,ORB,LONG,2017-09-11 10:05:00,140.615,120,2017-09-11 15:55:00,141.99,EOD,139.18,143.49,Normal,165.0,158.61642,6.38358,KELLY_CRITERION
003452cd,AMD,TREND_FOLLOW,LONG,2017-09-11 14:00:00,12.599,833,2017-09-13 09:30:00,12.17,STOP_HIT,12.17,13.47,Normal,-357.3570000000002,-361.9051635000002,4.5481635,KELLY_CRITERION
f9209274,MU,ORB,LONG,2017-10-31 10:00:00,43.85,385,2017-10-31 15:55:00,44.33,EOD,42.2,47.15,Normal,184.7999999999988,177.8265324999988,6.9734675,KELLY_CRITERION
c4dd66ae,MA,ORB,SHORT,2017-10-31 10:05:00,147.11,114,2017-10-31 15:55:00,148.73,EOD,152.0,137.33,Normal,-184.67999999999728,-191.50182554999728,6.821825549999999,KELLY_CRITERION
f2a466a0,AMZN,TREND_FOLLOW,LONG,2017-10-31 14:00:00,55.316,189,2017-11-06 09:30:00,55.4575,MAX_HOLD,54.12,57.71,Normal,26.743500000000118,22.41348637500012,4.330013624999999,KELLY_CRITERION
994ac097,CRM,ORB,SHORT,2017-11-20 10:00:00,107.45,157,2017-11-20 15:55:00,107.38,EOD,109.0,104.35,Normal,10.99000000000116,4.0457408500011605,6.94425915,KELLY_CRITERION
509de668,NVDA,TREND_FOLLOW,LONG,2017-11-20 14:00:00,5.355,1960,2017-11-27 09:30:00,5.4328,MAX_HOLD,5.22,5.63,Normal,152.48799999999974,147.76109919999973,4.7269008,KELLY_CRITERION
fcb35d3e,COST,TREND_FOLLOW,LONG,2017-11-20 14:00:00,172.04,61,2017-11-27 09:30:00,172.25,MAX_HOLD,169.56,177.0,Normal,12.810000000000485,8.782462500000484,4.0275375,KELLY_CRITERION
278e72b1,AMGN,ORB,SHORT,2018-01-30 10:00:00,192.735,87,2018-01-30 15:55:00,191.26,EOD,196.468,185.27,Normal,128.32500000000198,121.67657845000198,6.648421549999999,KELLY_CRITERION
f84940c6,INTU,TREND_FOLLOW,LONG,2018-01-30 14:00:00,169.105,62,2018-02-01 09:30:00,166.67,STOP_HIT,166.67,173.97,Normal,-150.97000000000014,-154.93673900000013,3.9667389999999996,KELLY_CRITERION
73f17ea3,XOM,TREND_FOLLOW,SHORT,2018-01-30 14:00:00,87.2,120,2018-02-01 11:45:00,88.29,STOP_HIT,88.29,85.01,Normal,-130.8000000000004,-135.2429370000004,4.442937,KELLY_CRITERION
1c2beb8d,SBUX,TREND_FOLLOW,LONG,2018-02-06 14:45:00,55.04,95,2018-02-12 09:30:00,54.86,MAX_HOLD,53.07,58.99,Stress,-17.099999999999973,-20.05584999999997,2.95585,KELLY_CRITERION
f53519eb,INTU,TREND_FOLLOW,SHORT,2018-02-07 14:00:00,162.19,32,2018-02-09 12:05:00,151.63,TARGET_HIT,163.22,151.63,Stress,337.9200000000001,335.00424560000005,2.9157544,KELLY_CRITERION
9328dabc,MS,TREND_FOLLOW,SHORT,2018-02-07 14:00:00,54.68,96,2018-02-09 12:45:00,50.18,TARGET_HIT,56.29,50.18,Stress,432.0,429.0901648,2.9098352,KELLY_CRITERION
400bfb15,GOOGL,TREND_FOLLOW,LONG,2018-02-13 14:00:00,52.954,99,2018-02-20 09:30:00,54.638,MAX_HOLD,50.45,57.95,Stress,166.71599999999975,163.66141899999974,3.054581,KELLY_CRITERION
6006c1f0,MSFT,TREND_FOLLOW,LONG,2018-02-14 14:00:00,90.28,58,2018-02-20 09:30:00,91.475,MAX_HOLD,85.6,99.64,Stress,69.3099999999996,66.3072249999996,3.0027749999999997,KELLY_CRITERION
6d064eea,JPM,TREND_FOLLOW,LONG,2018-02-14 14:00:00,114.555,45,2018-02-20 09:30:00,114.65,MAX_HOLD,109.47,124.72,Stress,4.274999999999949,1.3453749999999491,2.9296249999999997,KELLY_CRITERION
e1680340,MA,TREND_FOLLOW,LONG,2018-02-20 14:00:00,176.34,29,2018-02-26 09:30:00,176.5,MAX_HOLD,167.9,193.21,Stress,4.639999999999901,1.730749999999901,2.90925,KELLY_CRITERION
8821ade0,TSLA,TREND_FOLLOW,LONG,2018-02-21 14:00:00,22.5747,232,2018-02-26 09:30:00,23.5667,MAX_HOLD,21.23,25.26,Stress,230.1440000000002,226.5982628000002,3.5457372,KELLY_CRITERION
e96838f7,AAPL,TREND_FOLLOW,LONG,2018-02-21 14:00:00,43.45,120,2018-02-26 09:30:00,44.0875,MAX_HOLD,41.45,47.45,Stress,76.49999999999949,73.43474999999948,3.06525,KELLY_CRITERION
d7568264,REGN,TREND_FOLLOW,SHORT,2018-02-27 14:00:00,320.0,32,2018-03-05 09:30:00,327.97,MAX_HOLD,333.6,292.8,Normal,-255.04000000000087,-259.35811760000087,4.318117600000001,KELLY_CRITERION
67170d2e,GS,TREND_FOLLOW,LONG,2018-02-28 14:00:00,268.2784,39,2018-03-01 09:35:00,261.66,STOP_HIT,261.66,281.52,Normal,-258.1175999999981,-262.0392589999981,3.9216590000000005,KELLY_CRITERION
8ab2d94a,CRM,TREND_FOLLOW,LONG,2018-02-28 14:00:00,117.94,89,2018-03-05 09:30:00,120.0,MAX_HOLD,115.02,123.77,Normal,183.3400000000002,179.2520000000002,4.088,KELLY_CRITERION
1e061e26,IWM,STRESS_ORB,SHORT,2018-03-06 10:00:00,153.69,40,2018-03-06 12:40:00,154.48,STOP_HIT,154.48,152.11,Stress,-31.59999999999968,-35.21732799999968,3.617328,KELLY_CRITERION
66441d2f,XOM,ORB,SHORT,2018-03-07 09:55:00,74.56,226,2018-03-07 15:55:00,74.28,EOD,75.24,73.2,Normal,63.28000000000026,56.10773180000026,7.1722682,KELLY_CRITERION
f9222eb7,NFLX,ORB,SHORT,2018-03-07 10:10:00,31.905,530,2018-03-07 10:50:00,32.325,STOP_HIT,32.325,31.06,Normal,-222.6000000000009,-230.17077437500092,7.570774374999999,KELLY_CRITERION
78e7714a,INTC,ORB,LONG,2018-03-13 10:20:00,53.675,315,2018-03-13 12:05:00,52.15,STOP_HIT,52.15,56.72,Normal,-480.37499999999955,-487.1245374999995,6.7495375,KELLY_CRITERION
199839c7,REGN,TREND_FOLLOW,SHORT,2018-03-14 14:35:00,340.68,30,2018-03-19 09:30:00,343.0,MAX_HOLD,348.43,325.18,Normal,-69.5999999999998,-73.8403249999998,4.240325,KELLY_CRITERION
849a7251,GOOGL,TREND_FOLLOW,SHORT,2018-03-15 14:00:00,57.328,183,2018-03-19 11:40:00,54.66,TARGET_HIT,58.66,54.66,Normal,488.24400000000117,483.7917655500012,4.45223445,KELLY_CRITERION
daa8cf59,GOOGL,TREND_FOLLOW,SHORT,2018-03-20 14:00:00,54.6215,192,2018-03-23 15:00:00,51.78,TARGET_HIT,56.04,51.78,Normal,545.5679999999993,541.1055455999993,4.4624544,KELLY_CRITERION
36f8aebb,META,ORB,LONG,2018-03-21 10:10:00,166.3694,101,2018-03-21 12:45:00,172.51,TARGET_HIT,163.3,172.51,Normal,620.2005999999977,613.7488714999978,6.4517285,KELLY_CRITERION
40299cf3,META,ORB,LONG,2018-03-22 10:05:00,169.2102,99,2018-03-22 11:40:00,165.21,STOP_HIT,165.21,177.21,Normal,-396.0197999999979,-402.09432649999786,6.0745265,KELLY_CRITERION
5d54d871,JPM,ORB,SHORT,2018-04-13 10:05:00,112.13,150,2018-04-13 15:55:00,110.3,EOD,115.15,106.09,Normal,274.4999999999998,267.7000124999998,6.799987499999999,KELLY_CRITERION
f3a6a683,MS,ORB,SHORT,2018-04-13 10:10:00,53.89,313,2018-04-13 15:55:00,52.98,EOD,54.88,51.91,Normal,284.8300000000012,277.5089806500012,7.321019349999999,KELLY_CRITERION
f1bcfda1,QCOM,GF_SHORT,SHORT,2018-04-13 10:30:00,55.65,67,2018-04-13 13:30:00,56.14,TIME_STOP,56.673489230769235,54.525,Normal,-32.83000000000013,-34.61298595000013,1.78298595,KELLY_CRITERION
c7bcd9f5,AAPL,ORB,SHORT,2018-04-20 09:55:00,41.8376,404,2018-04-20 15:55:00,41.43,EOD,42.8046,39.9,Normal,164.67040000000088,157.27313070000088,7.3972693000000005,KELLY_CRITERION
f15d231d,AMD,TREND_FOLLOW,SHORT,2018-04-20 14:00:00,10.011,1048,2018-04-25 09:30:00,10.06,MAX_HOLD,10.41,9.21,Normal,-51.352000000001325,-56.53629720000133,5.184297200000001,KELLY_CRITERION
4be3b905,MU,TREND_FOLLOW,SHORT,2018-04-20 14:00:00,51.035,205,2018-04-25 09:30:00,47.56,MAX_HOLD,53.48,46.14,Normal,712.3749999999989,707.9369754999989,4.4380245,KELLY_CRITERION
22833525,EBAY,PE_SHORT,SHORT,2018-04-26 09:30:00,38.84,436,2018-04-27 15:55:00,38.23,EOD,40.56,35.4,Normal,265.9600000000029,258.5827043000029,7.3772956999999995,VOLATILITY_TARGET
64e898f5,MSFT,ORB,SHORT,2018-04-27 10:00:00,95.1653,177,2018-04-27 15:55:00,95.82,EOD,97.9,89.7,Normal,-115.88189999999844,-122.93836784999844,7.05646785,KELLY_CRITERION
c9bcba53,INTC,ORB,SHORT,2018-04-27 10:10:00,54.04,313,2018-04-27 15:55:00,52.74,EOD,55.79,50.54,Normal,406.8999999999991,399.60733844999913,7.29266155,KELLY_CRITERION
f0eb87a0,AMAT,TREND_FOLLOW,SHORT,2018-04-27 15:20:00,49.6,211,2018-05-02 09:30:00,50.66,MAX_HOLD,51.62,45.56,Normal,-223.65999999999897,-228.47484064999898,4.814840649999999,KELLY_CRITERION
be271088,BIIB,TREND_FOLLOW,LONG,2018-05-04 14:00:00,270.135,38,2018-05-09 09:30:00,269.75,MAX_HOLD,261.55,287.31,Normal,-14.629999999999654,-18.567674999999653,3.937675,KELLY_CRITERION
753bf469,MMM,TREND_FOLLOW,LONG,2018-05-04 14:00:00,166.4381,63,2018-05-09 09:30:00,168.9214,MAX_HOLD,162.51,174.29,Normal,156.44790000000089,152.37318313000088,4.0747168700000005,KELLY_CRITERION
fc1ed042,VRTX,TREND_FOLLOW,SHORT,2018-05-07 14:30:00,149.4,70,2018-05-11 09:45:00,153.62,STOP_HIT,153.62,140.96,Normal,-295.3999999999999,-299.82305849999995,4.4230585,KELLY_CRITERION
dae7f315,MSFT,TREND_FOLLOW,SHORT,2018-05-11 14:00:00,97.265,107,2018-05-16 09:30:00,97.36,MAX_HOLD,99.66,92.48,Normal,-10.164999999999878,-14.492978799999879,4.3279787999999995,KELLY_CRITERION
8ad38607,GS,TREND_FOLLOW,SHORT,2018-05-11 14:00:00,242.4305,43,2018-05-16 09:30:00,241.27,MAX_HOLD,247.19,232.92,Normal,49.901499999999345,45.62669972499935,4.274800275,KELLY_CRITERION
1cce5f7b,MS,TREND_FOLLOW,SHORT,2018-05-15 14:25:00,54.92,191,2018-05-21 09:30:00,54.43,MAX_HOLD,55.94,52.87,Normal,93.59000000000037,88.95971592500037,4.630284075,KELLY_CRITERION
e6f16b61,MS,ORB,SHORT,2018-05-30 09:55:00,50.24,336,2018-05-30 12:20:00,50.8998,STOP_HIT,50.8998,48.92,Normal,-221.692799999999,-229.214450631999,7.521650632000001,KELLY_CRITERION
07a6f412,CRM,ORB,SHORT,2018-05-30 09:55:00,129.7345,130,2018-05-30 15:55:00,129.29,EOD,132.55,124.1,Normal,57.78500000000065,50.95974325000065,6.82525675,KELLY_CRITERION
2d8a164a,GOOGL,TREND_FOLLOW,SHORT,2018-05-30 14:00:00,53.7625,195,2018-05-31 09:35:00,54.61,STOP_HIT,54.61,52.07,Normal,-165.26249999999933,-170.00300362499934,4.7405036250000006,KELLY_CRITERION
236dfd86,META,ORB,SHORT,2018-06-06 10:00:00,190.17,88,2018-06-06 15:55:00,191.42,EOD,192.53,185.45,Normal,-110.0,-116.7261324,6.726132399999998,KELLY_CRITERION
81d1828a,INTU,TREND_FOLLOW,SHORT,2018-06-06 14:00:00,207.3,50,2018-06-11 09:30:00,206.73,MAX_HOLD,210.99,199.92,Normal,28.50000000000108,24.23822125000108,4.26177875,KELLY_CRITERION
3a42f3ba,REGN,TREND_FOLLOW,LONG,2018-06-06 14:00:00,313.69,33,2018-06-07 14:00:00,306.44,STOP_HIT,306.44,328.2,Normal,-239.25,-243.139382,3.8893820000000003,KELLY_CRITERION
e5ea49fa,NFLX,ORB,SHORT,2018-06-25 10:05:00,39.2654,430,2018-06-25 15:55:00,38.449,EOD,40.599,36.6,Normal,351.0520000000007,343.7269160750007,7.3250839249999995,KELLY_CRITERION
c4ef3154,SBUX,TREND_FOLLOW,SHORT,2018-06-25 14:40:00,50.41,208,2018-06-28 12:15:00,47.65,TARGET_HIT,51.79,47.65,Normal,574.0799999999996,569.5699619999996,4.510038,KELLY_CRITERION
f75179ce,MMM,TREND_FOLLOW,SHORT,2018-06-25 15:30:00,162.9994,64,2018-06-27 09:50:00,165.56,STOP_HIT,165.56,157.88,Normal,-163.8783999999996,-168.2408095999996,4.3624096,KELLY_CRITERION
95069a02,REGN,TREND_FOLLOW,LONG,2018-07-02 14:00:00,347.83,30,2018-07-06 13:50:00,367.52,TARGET_HIT,337.98,367.52,Normal,590.6999999999999,586.4910399999999,4.208959999999999,KELLY_CRITERION
288ef34b,MA,TREND_FOLLOW,LONG,2018-07-02 14:00:00,197.31,53,2018-07-09 09:30:00,200.8,MAX_HOLD,193.69,204.55,Normal,184.97000000000048,180.8951600000005,4.074840000000001,KELLY_CRITERION
6482b030,AMZN,TREND_FOLLOW,LONG,2018-07-02 14:50:00,85.4,122,2018-07-09 09:30:00,86.188,MAX_HOLD,83.67,88.86,Normal,96.1359999999996,92.0287723999996,4.1072276,KELLY_CRITERION
5244dc67,GOOGL,TREND_FOLLOW,LONG,2018-07-09 14:00:00,58.0755,180,2018-07-16 09:30:00,60.1905,MAX_HOLD,56.81,60.61,Normal,380.7000000000004,376.27799850000036,4.4220015,KELLY_CRITERION
d20b597c,GS,TREND_FOLLOW,LONG,2018-07-09 14:00:00,226.96,46,2018-07-16 09:30:00,227.2,MAX_HOLD,222.57,235.74,Normal,11.039999999999111,7.032079999999111,4.00792,KELLY_CRITERION
010035f1,INTC,TREND_FOLLOW,LONG,2018-07-09 14:00:00,51.55,203,2018-07-16 09:30:00,52.15,MAX_HOLD,50.18,54.3,Normal,121.8000000000003,117.3842425000003,4.4157575,KELLY_CRITERION
a79214c4,SBUX,TREND_FOLLOW,SHORT,2018-07-16 14:00:00,50.96,206,2018-07-23 09:30:00,50.76,MAX_HOLD,51.83,49.22,Normal,41.200000000000585,36.49147860000058,4.7085214,KELLY_CRITERION
b125cd87,XOM,TREND_FOLLOW,SHORT,2018-07-16 14:00:00,82.365,127,2018-07-23 09:30:00,81.95,MAX_HOLD,83.64,79.82,Normal,52.70499999999899,48.30684712499899,4.398152875000001,KELLY_CRITERION
ed070d2c,NVDA,TREND_FOLLOW,LONG,2018-07-16 14:10:00,6.2281,1685,2018-07-23 09:30:00,6.2455,MAX_HOLD,6.07,6.55,Normal,29.318999999999015,24.635716374999014,4.683283625,KELLY_CRITERION
ee1eecbf,EBAY,PE_SHORT,SHORT,2018-07-19 09:30:00,35.17,568,2018-07-20 15:55:00,34.19,EOD,36.24,33.04,Calm,556.6400000000023,549.1595062400023,7.480493759999999,POSITION_LIMIT
3d12f973,AMD,ORB,LONG,2018-07-30 10:05:00,19.7,858,2018-07-30 12:45:00,19.33,STOP_HIT,19.33,20.44,Normal,-317.46000000000083,-324.26479900000083,6.804799,KELLY_CRITERION
ab6353f4,AMGN,TREND_FOLLOW,LONG,2018-07-30 14:00:00,190.69,55,2018-07-31 12:50:00,196.61,TARGET_HIT,187.73,196.61,Normal,325.6000000000009,321.46525750000086,4.1347425,KELLY_CRITERION
d79d5dd8,MA,TREND_FOLLOW,SHORT,2018-07-30 14:00:00,198.94,52,2018-08-06 09:30:00,201.0,MAX_HOLD,203.58,189.66,Normal,-107.12000000000012,-111.42577000000011,4.30577,KELLY_CRITERION
2f0a5e88,AMD,TREND_FOLLOW,LONG,2018-08-06 14:00:00,19.1494,548,2018-08-13 09:30:00,19.16,MAX_HOLD,18.25,20.94,Normal,5.80880000000009,1.1339120000000902,4.674888,KELLY_CRITERION
712990fd,INTC,TREND_FOLLOW,LONG,2018-08-06 14:00:00,49.07,213,2018-08-13 09:30:00,48.92,MAX_HOLD,47.71,51.79,Normal,-31.949999999999697,-36.342485999999695,4.392486,KELLY_CRITERION
d46c2964,V,TREND_FOLLOW,LONG,2018-08-06 15:30:00,139.72,75,2018-08-13 09:30:00,140.53,MAX_HOLD,137.37,144.43,Normal,60.75000000000017,56.71108750000017,4.0389125,KELLY_CRITERION
b4ca6835,NFLX,ORB,SHORT,2018-08-17 10:15:00,31.439,538,2018-08-17 15:55:00,31.678,EOD,32.4365,29.44,Normal,-128.58200000000042,-136.1205534100004,7.53855341,KELLY_CRITERION
a8bfbb20,ADBE,TREND_FOLLOW,LONG,2018-08-17 14:00:00,245.65,42,2018-08-22 09:30:00,250.59,MAX_HOLD,240.88,255.19,Normal,207.4799999999999,203.4463269999999,4.033673,KELLY_CRITERION
5da834bc,MS,TREND_FOLLOW,LONG,2018-08-17 14:00:00,48.42,216,2018-08-22 09:30:00,48.36,MAX_HOLD,47.59,50.07,Normal,-12.960000000000491,-17.372016000000492,4.412016,KELLY_CRITERION
5a4db5fe,SPY,STRESS_ORB,SHORT,2018-10-10 09:50:00,285.27,21,2018-10-10 14:05:00,281.99,TARGET_HIT,286.91,281.99,Stress,68.87999999999943,65.40216077499943,3.477839225,KELLY_CRITERION
9fcb2fa6,QQQ,STRESS_ORB,SHORT,2018-10-10 09:50:00,176.74,35,2018-10-10 15:40:00,172.98,TARGET_HIT,178.62,172.98,Stress,131.60000000000068,128.04953175000068,3.5504682499999993,KELLY_CRITERION
997f0b01,IWM,STRESS_MID,SHORT,2018-10-10 10:15:00,160.01,114,2018-10-10 14:00:00,159.04,TIME_STOP,160.91074999999998,158.20850000000002,Stress,110.57999999999987,100.59489959999988,9.985100399999999,KELLY_CRITERION
6e492896,MSFT,ORB,SHORT,2018-10-23 10:05:00,105.64,160,2018-10-23 13:25:00,107.77,STOP_HIT,107.77,101.38,Normal,-340.7999999999993,-347.90050799999926,7.100508,KELLY_CRITERION
91cd491c,MMM,ORB,SHORT,2018-10-23 10:10:00,155.1756,109,2018-10-23 12:30:00,160.075,STOP_HIT,160.075,145.38,Normal,-534.0345999999985,-541.0240410624984,6.989441062499999,KELLY_CRITERION
73865657,NVDA,TREND_FOLLOW,LONG,2018-10-23 14:00:00,5.55,1891,2018-10-24 11:20:00,5.25,STOP_HIT,5.25,6.16,Normal,-567.2999999999996,-571.7747124999996,4.4747125,KELLY_CRITERION
2b776007,GE,PE_SHORT,SHORT,2018-10-30 09:30:00,52.6328,192,2018-10-30 09:55:00,56.52,STOP_HIT,56.52,44.86,Stress,-746.3424,-752.7761856,6.4337856,VOLATILITY_TARGET
2d3edd4c,SBUX,TREND_FOLLOW,SHORT,2018-10-30 14:10:00,57.88,90,2018-11-02 09:30:00,59.91,STOP_HIT,59.91,53.82,Stress,-182.69999999999948,-185.9117772499995,3.2117772499999995,KELLY_CRITERION
d36f7b67,CVX,TREND_FOLLOW,LONG,2018-10-30 14:50:00,110.17,47,2018-11-05 09:30:00,116.62,MAX_HOLD,109.06,119.09,Stress,303.15000000000015,300.05943000000013,3.09057,KELLY_CRITERION
6f0f8837,AVGO,TREND_FOLLOW,SHORT,2018-10-31 14:00:00,22.409,234,2018-11-05 09:30:00,21.902,MAX_HOLD,23.55,20.13,Stress,118.63799999999951,115.0698966299995,3.56810337,KELLY_CRITERION
e8447167,AAPL,TREND_FOLLOW,SHORT,2018-11-06 14:00:00,50.7186,207,2018-11-12 09:30:00,49.75,MAX_HOLD,52.66,46.84,Normal,200.50020000000043,195.84774562500044,4.652454375,KELLY_CRITERION
68e49389,NFLX,TREND_FOLLOW,SHORT,2018-11-06 14:00:00,30.94,339,2018-11-08 09:50:00,33.0,STOP_HIT,33.0,26.83,Normal,-698.3399999999996,-703.6291974999996,5.2891975,KELLY_CRITERION
7f0c6a2f,MS,TREND_FOLLOW,LONG,2018-11-07 14:00:00,46.13,227,2018-11-12 09:30:00,45.52,MAX_HOLD,44.86,48.68,Normal,-138.46999999999986,-142.88106399999987,4.4110640000000005,KELLY_CRITERION
54ad7ae8,QQQ,STRESS_ORB,SHORT,2018-11-13 09:55:00,167.05,37,2018-11-13 11:00:00,168.48,STOP_HIT,168.48,164.19,Stress,-52.9099999999992,-56.5555233999992,3.6455233999999996,KELLY_CRITERION
b5d499f2,SPY,STRESS_ORB,SHORT,2018-11-13 10:00:00,272.82,22,2018-11-13 11:00:00,274.13,STOP_HIT,274.13,270.2,Stress,-28.82000000000005,-32.35556865000005,3.53556865,KELLY_CRITERION
5e048c4a,AMZN,GF_SHORT,SHORT,2018-11-14 10:30:00,82.1175,45,2018-11-14 11:40:00,80.87199999999999,TARGET_HIT,82.31103692307693,80.87199999999999,Normal,56.04750000000095,54.31491190000095,1.7325880999999999,KELLY_CRITERION
f6c30a41,META,TREND_FOLLOW,SHORT,2018-11-27 14:00:00,134.8997,38,2018-12-03 09:30:00,143.0,MAX_HOLD,141.86,120.99,Stress,-307.81140000000016,-311.03524500000015,3.223845,KELLY_CRITERION
8ae6c81f,REGN,TREND_FOLLOW,LONG,2018-11-27 14:00:00,354.015,14,2018-12-03 09:30:00,372.5,MAX_HOLD,337.65,386.74,Stress,258.7900000000002,255.83250000000018,2.9575,KELLY_CRITERION
6a1e0c5f,HON,TREND_FOLLOW,LONG,2018-11-27 14:00:00,134.4958,39,2018-12-03 09:30:00,141.3761,MAX_HOLD,131.45,141.62,Stress,268.3317000000002,265.2248660500002,3.1068339500000004,KELLY_CRITERION
538e7c99,EBAY,TREND_FOLLOW,SHORT,2018-12-12 14:00:00,29.04,180,2018-12-17 09:30:00,28.78,MAX_HOLD,30.19,26.74,Stress,46.79999999999964,43.40223899999964,3.397761,KELLY_CRITERION
41b25d36,GOOGL,TREND_FOLLOW,SHORT,2018-12-12 14:20:00,54.1505,96,2018-12-17 09:30:00,52.3505,MAX_HOLD,56.46,49.53,Stress,172.8000000000004,169.78025068000042,3.0197493199999994,KELLY_CRITERION
8d917cd2,MSFT,TREND_FOLLOW,SHORT,2018-12-12 15:30:00,109.63,47,2018-12-17 09:30:00,105.41,MAX_HOLD,114.44,100.0,Stress,198.33999999999995,195.36745757499995,2.972542424999999,KELLY_CRITERION
8d1b97b8,MU,PE_SHORT,SHORT,2018-12-19 09:30:00,31.66,267,2018-12-20 15:55:00,31.28,EOD,34.46,26.06,Stress,101.45999999999974,96.06788159999974,5.3921184,VOLATILITY_TARGET
4ad0ae20,MSFT,TREND_FOLLOW,SHORT,2018-12-20 14:00:00,100.19,104,2018-12-26 09:30:00,95.14,MAX_HOLD,103.89,92.78,Normal,525.1999999999997,521.0805235999997,4.1194764,KELLY_CRITERION
eb6068b9,GOOGL,TREND_FOLLOW,SHORT,2018-12-20 14:00:00,50.792,206,2018-12-26 09:30:00,49.8995,MAX_HOLD,52.57,47.24,Normal,183.85499999999965,179.21339538249964,4.6416046175,KELLY_CRITERION
c33813a3,AMAT,TREND_FOLLOW,SHORT,2018-12-20 14:00:00,30.92,339,2018-12-26 09:30:00,29.38,MAX_HOLD,32.36,28.04,Normal,522.060000000001,517.234062950001,4.82593705,KELLY_CRITERION
5faa7ccc,QQQ,STRESS_ORB,SHORT,2019-01-03 09:50:00,151.8699,41,2019-01-03 11:35:00,149.88,SAFETY_MODE,153.26,149.09,Stress,81.58590000000024,77.98637530000023,3.5995247,KELLY_CRITERION
45f22758,IWM,STRESS_ORB,SHORT,2019-01-03 09:50:00,132.8,47,2019-01-03 11:35:00,132.2,SAFETY_MODE,134.15,130.1,Stress,28.20000000000107,24.56326650000107,3.6367334999999996,KELLY_CRITERION
3361c0a2,SPY,STRESS_MID,SHORT,2019-01-03 10:15:00,245.48,74,2019-01-03 11:35:00,245.48,SAFETY_MODE,248.06781999999995,240.30436000000006,Stress,-0.0,-9.946741800000002,9.946741800000002,KELLY_CRITERION
3b0ea4bd,QQQ,STRESS_ORB,SHORT,2019-01-10 09:50:00,158.861,39,2019-01-10 10:20:00,159.72,STOP_HIT,159.72,157.14,Stress,-33.501000000000346,-37.14444470000035,3.6434447,KELLY_CRITERION
d301a39f,IWM,STRESS_ORB,SHORT,2019-01-10 09:50:00,141.5,44,2019-01-10 10:05:00,142.17,STOP_HIT,142.17,140.16,Stress,-29.47999999999945,-33.13834569999945,3.6583456999999995,KELLY_CRITERION
